the_geom,cartodb_id,county,economic_region,wia_region
0106000020E61000000100000001030000000100000023000000E10D6954E0D154C062BB7B80EE974040D270CADC7CC654C023F433F5BA9340408A03E8F7FDC554C01F9F909DB7914040E5EE737CB4C654C0E1F1ED5D839040401421753BFBC654C06A4B1DE4F58A404015A930B610C554C023DDCF29C8894040812557B1F8C254C00858AB764D8A40407E3B8908FFBF54C091D5AD9E938A40402AAA7EA5F3BD54C0677FA0DCB68D4040B24AE9995EBA54C04359F8FA5A8F4040FD6A0E10CCB654C003232F6B62994040EE9579ABAEB454C020956247E39A4040412B306475B254C0B03A72A4339E4040A01A2FDD24B054C07A8A1C226E9E40407C2AA73D25B054C0A8143B1A87A0404082AE7D01BDB154C0D5928E7230A34040CADFBDA3C6B154C04D4EED0C53A7404047AF06280DB354C03735D07CCEAB40403849F3C7B4B254C0A960545227AE404018FED30D14B454C03DF19C2D20B0404058E1968FA4B454C07079AC1919B6404094331477BCB654C077103B53E8B840406D85B01A4BB854C02D7C7DAD4BB94040E38DCC237FBA54C06362F3716DB840402043C70E2ABD54C0145FED28CEB9404088855AD3BCBE54C062B7CF2A33B94040EAE5779ACCC054C0EE60C43E01BC4040F4BF5C8B16CA54C0FE2B2B4D4AAD404018B0E42A16C954C0E90FCD3CB9AA4040C4245CC823C954C041F50F2219A8404058C9C7EE02CD54C08063CF9ECBA44040AF5A99F04BCE54C0B0C56E9F55A24040124C35B396CF54C09ACC785BE9A140405B23827170D054C0D1EB4FE2739B4040E10D6954E0D154C062BB7B80EE974040,70,Hancock,7,13
0106000020E6100000010000000103000000010000000D000000198BA6B3935855C037A3E6ABE4F3404029E96168755555C0DB19A6B6D4D340401F477364E55055C0C991CEC0C8D34040CD920035B54855C0EE27637C98D940402C0FD253E44755C001BEDBBC71D84040108FC4CBD34255C07B12D89C83DB4040B587BD50C04255C05DDF878384E84040213D450E114255C067D5E76A2BE8404099B85510034255C0201E8997A7F34040C0E78711C24255C0F18288D4B4F34040A065DD3F164D55C03524EEB1F4F34040FF5371E3164D55C076C58CF0F6F24040198BA6B3935855C037A3E6ABE4F34040,71,Haralson,1,1
0106000020E6100000010000000103000000010000001C00000054A86E2EFE4755C046408523485F404087FBC8AD494755C047ACC5A7005E404054A2EC2DE54655C0A1F65B3B51584040637E6E68CA4555C0B2F2CB608C5640400B444FCAA44655C018778368AD524040A92EE065864555C09CF86A4771504040F77475C7624555C06B10E6762F4D4040DBC2F352B13955C0B62FA017EE4C40403221E692AA3955C007EE409DF24A404005FD851E312C55C0E82D1EDE734A4040DDB5847CD02B55C0B988EFC4AC574040A14ACD1E682C55C0A243E048A057404003B5183C4C2C55C0A8C5E061DA594040249C16BCE82B55C08B89CDC7B55940402672C119FC2B55C042D13C80455C4040B01A4B581B2B55C092E7FA3E1C5C4040D555815A0C2B55C0EF5701BEDB5E40407AC7293A922B55C077D66EBBD05E4040F1811DFF052C55C0C2C1DEC4906A4040E4F90CA8373055C09B1DA9BEF36D4040EBE3A1EF6E3555C0BAA46ABB096E4040F22213F06B3555C02618CE35CC6E40403E7B2E53933655C067B62BF4C16E40408C6665FB904B55C00684D6C3976F4040747CB438634A55C07D8B4E965A67404015342DB1324855C0A5BC5642776340402BD9B111884855C096236420CF60404054A86E2EFE4755C046408523485F4040,72,Harris,8,14
0106000020E61000000100000001030000000100000015000000E814E46723C554C0ABB4C5353E1D4140FE9600FC53C054C0A85489B2B71E4140758E01D9EBBE54C004CAA65CE11B414083B872F6CEBD54C084F1D3B8371D4140F1BBE9961DBD54C04D689258521C414083BC1E4C8AB954C03A1E335019214140E0B88C9B1AB254C05E622CD32F254140213EB0E3BFB354C03A579412822B4140F67D384888B554C0960A2AAA7E2F4140CDAB3AAB05B654C0EDD286C3D2344140051901158EB754C0742497FF903A4140D47C957CECB954C0F4DF83D72E3D414014B01D8CD8BE54C0E3344415FE3C4140EDB94C4D82C054C0F5673F52443C41400294861A85C354C07768588CBA3E414019E59997C3C554C0738577B988354140BB26A43506C754C0412B3064752B41407213B534B7C554C05EBEF561BD2D414083161230BAC654C01155F833BC234140B4571F0F7DC754C093DFA293A5224140E814E46723C554C0ABB4C5353E1D4140,73,Hart,2,2
0106000020E6100000010000000103000000010000000E0000008386FE092E3B55C0C1E5B166649C4040F3C81F0C3C3C55C0A6457D923BA44040C5909C4CDC3C55C09A0645F300A44040D349B6BA9C4055C00E4FAF9465B6404073672618CE5255C040FA264D83B64040C2482F6AF74E55C0249A40118B9040406325E659494755C09207228B349540405F61C1FD804755C0BA826DC493974040D137691A144755C0F4E159828C984040A708707A174655C023F8DF4A76984040DE736039424655C05DC0CB0C1B9740405AF2785A7E4555C0F032C3465997404026512FF8344555C06BF0BE2A179640408386FE092E3B55C0C1E5B166649C4040,74,Heard,4,8
0106000020E61000000100000001030000000100000031000000209738F2401655C0FB03E5B67DAD404067B796C9700F55C04DBED9E6C6AC40408ECBB8A9810F55C0A110018750AB404064045438820955C06682E15CC3AA40401F4B1FBAA00955C00B2769FE98A84040A59F70766B0855C0FD86890629A84040409FC893A40755C009F9A067B3A640408255F5F23B0655C0CCF09F6EA0A6404019CBF44BC40455C0F758FAD005A74040E15F048D990455C04ED53DB2B9A84040F8A41309A60355C0F5A0A014ADA84040B9FAB1497E0355C0863DEDF0D7AA4040170E8464010255C03599F1B6D2AB40402C9B3924B50155C06153E751F1AD40407D21E4BCFFFF54C0DD0A613596AE404060014C1938FE54C0F755B950F9B140405FB69DB646FE54C0081C0934D8B24040BEA1F0D93AFF54C09546CCECF3B24040A6D3BA0D6AFB54C0E00B93A982B9404040A54A94BDFC54C0F296AB1F9BBE4040B741EDB776FE54C0B6BC72BD6DBE4040153944DC9C0055C0C3B7B06EBCBF40405682C5E1CC0155C0A37895B54DBF40409CBF0985080355C01F8315A75AC340400ED8D5E4290355C03C670B08ADC54040AED9CA4BFE0455C01C23D923D4C64040E04DB7EC100655C005C1E3DBBBC840400ABFD4CF9B0755C03A950C0055C84040F2B56796040955C07AC7293A92C94040D4F20357790A55C0BA8102EFE4CD4040A3EA573A1F0B55C010CEA78E55D24040DF8AC404350E55C0622D3E05C0D24040D751D504510E55C0490F43AB93D14040CD1E6805860F55C0DB300A82C7D14040CF15A584600F55C0FB56EBC4E5D24040AFEE586C931155C0151A886533D340407F4DD6A8871155C08D7DC9C683D14040100874266D1055C00C74ED0BE8CF4040868C47A9841055C0E22021CA17CE4040BFB854A52D0F55C06DAD2F12DACC40404F7974232C0F55C0B0ABC95356CB404055DCB8C5FC0F55C0EE04FBAF73CB40403D49BA66F20F55C0A933F790F0C940408AB0E1E9951055C04BEA043411CA404005DB8827BB1055C07CB8E4B853C6404072F90FE9B71155C072A609DB4FC64040D7DEA7AAD01155C0FFE9060ABCB74040894336902E1655C047904AB1A3B74040209738F2401655C0FB03E5B67DAD4040,75,Henry,3,7
0106000020E6100000010000000103000000010000002A000000AB5E7EA7C9E754C0C85F5AD427254040810706103EE154C074D3669C8632404066D5E76A2BDF54C007CA6DFB1E334040274F594DD7DE54C0F418E5999735404046088F368EDF54C0F56915FDA1394040E76A2BF697DF54C0D044D8F0F43C40401E8D43FD2EE154C0AB048BC3993F4040CE6DC2BD32E254C062BEBC00FB424040AC8C463EAFE254C05CCB64389E4740408539419B1CE254C0446FF1F09E4B40400E48C2BE9DE254C0BF9D44847F4F40407E18213CDAE354C0AB22DC64545340406F1283C0CAE554C0BB9D7DE5415440401CB0ABC953ED54C0304CA60A46574040560F98874CED54C0499C1551135340406AA2CF4719EE54C076C58CF0F65240403788D68A36EE54C02C9CA4F9635040405D363AE7A7ED54C0B0FF3A376D504040C43F6CE9D1ED54C0FEF0F3DF834B4040E94482A966ED54C067EE21E17B4B404098E0D40792ED54C0A22AA6D24F424040DE3829CC7BEF54C068E7340BB44340407D772B4B74EF54C08EE55DF5803F4040B22781CD39F154C017D9CEF7533F40406C3EAE0D15F154C06D1CB1169F404040A9BBB20B06F254C0B3B112F3AC404040DC291DACFFF154C0D28BDAFD2A3E4040A98592C9A9F254C05CE674594C3E4040871403249AF254C09BAC510FD138404026C808A870F354C08577B988EF38404038EFFFE384F354C0F25EB532E1374040FE5F75E448F454C015014EEFE23740405B24ED461FF454C0D690B8C7D23940407A1A3048FAF554C02EFEB627483A4040DFF94509FAF554C0584DD7135D374040E8BD310400F554C0BBB72231413740407863416150F554C01711C5E40D3040401DE4F56052F654C03C4F3C670B304040554CA59F70F654C0029B73F04C2C40408257CB9D99F554C0861C5BCF102C4040A7B1BD16F4F554C0FF1F274C18254040AB5E7EA7C9E754C0C85F5AD427254040,76,Houston,6,11
0106000020E61000000100000001030000000100000025000000433A3C84F1C954C0A4BE2CEDD4783F4046EC134031C854C06798DA5207793F40856055BDFCC654C0772FF7C9517C3F40639B5434D6C354C037C7B94DB88F3F40166D8E739BC354C064CC5D4BC89B3F40666B7D91D0C254C00FB9196EC09B3F40AF963B33C1C254C06CB587BD50A03F4037FA980F08C254C0818C800A47A03F40DAAA24B20FC254C051DD5CFC6DA33F404757E9EE3AC154C0740CC85EEFA23F40A933F790F0C054C082919735B1A83F40A3CD716E13C054C0149161156FA83F40F60D4C6E14C054C0CD1E680586AC3F4046072461DFCA54C0997CB3CD8DAD3F4012A5BDC117CB54C0C32B499EEBA73F40C4961E4DF5D054C00F5EBBB4E1A83F402D978DCEF9D054C08DBCAC8905AE3F4072DD94F25AD454C0B8EA3A5453AE3F40C347C49448D454C0130D52F014C23F40CE893DB48FD554C07B9BFEEC47C23F40FED64E9484D554C0048D9944BDC43F40738236397CD754C0C5C4E6E3DAC43F40E7DF2EFB75D754C056EE056685C23F40580053060EDD54C083B7072120C33F4048C153C895DD54C02EE23B31EBBD3F404FE8F527F1DC54C01F7F69519FB83F405C397B67B4DD54C01BD9959691B23F40F3C5DE8B2FDF54C0FF722D5A80B23F403D27BD6F7CDF54C0B0B5F7A92A983F40DBA4A2B1F6DF54C0FC19DEACC1973F4075C8CD7003E054C0CC1DFD2FD7923F4017838769DFDD54C04F7974232C923F40D2C6116BF1DD54C002D9EBDD1F8F3F40A6E67283A1DA54C0FDF49F353F8E3F406ADC9BDF30D854C039B35DA10F7E3F40F3E2C4573BD554C05A09DD25717A3F40433A3C84F1C954C0A4BE2CEDD4783F40,77,Irwin,11,18
0106000020E6100000010000000103000000010000001D0000008D7F9F71E1E154C073F22213F0FB4040AC8E1CE90CE054C0C3F0113125FE40408DD13AAA9AE054C0B14E95EF19FF404072F90FE9B7DF54C04227840EBA00414051F701486DDE54C0B7F1272A1B00414030BDFDB968D954C0DE9046054E0441402EE1D05B3CD954C0BB46CB811E0641404D62105839D854C0B5FB5580EF064140223317B83CD854C0FDD5E3BED50A4140878BDCD3D5D654C0605628D2FD0E4140C22FF5F3A6D654C07FDAA84E07124140098849B890D754C0E7F9D34675164140B1506B9A77D854C0175FB4C70B1741408675E3DD91D954C06E5166834C1A41401A82E3326EDF54C0DDE9CE13CF214140D5B32094F7E054C0CB65A3737E2041409EB4705985E254C0C4263273812141407497C45911E454C039605793A72041402E3718EAB0E754C08D2958E36C26414035ECF7C43AF454C038F8C264AA104140DC9DB5DB2EF254C04FB16A10E60C4140226FB9FAB1F154C0705B5B785E0A4140DC679599D2F054C076A6D0798D0941402EE57CB1F7EE54C0F7CC92003509414080B9162D40ED54C0DD088B8A380741401CCEFC6A0EEC54C01FBC7669C307414063CA87A06AE854C0715985CD000741404F232D95B7E354C0897B2C7DE80441408D7F9F71E1E154C073F22213F0FB4040,78,Jackson,5,9
0106000020E610000001000000010300000001000000150000001823128596E254C08DE9094B3C9640409C4F1DAB94E154C088687407B1B740403D0AD7A370EB54C0B8FDF2C98AC34040C4E57805A2EB54C077F52A323ABE4040F98381E7DEEC54C0F0C2D66CE5BF4040C47AA35698F254C0B0E600C11CB94040069D103AE8F454C0999658198DB84040DDACC1FBAAF554C09D9B36E334B24040D1B2EE1F0BF754C05C57CC086FAF404042959A3DD0F654C0766B990CC7AB4040BE89213999F554C042EA76F695A94040EE940ED6FFF454C0450E1137A7A64040325706D506F554C0DDCD531D72A3404072DD94F25AF454C05AB8ACC266A04040C171193735F554C03276C24B709C40403CBD529621F454C06FB88FDC9A984040EE79FEB451F454C0506EDBF7A8974040C5C8923996F454C021EA3E00A9954040C6866EF607F454C004FF5BC98E914040292499D53BF354C065389ECF809040401823128596E254C08DE9094B3C964040,79,Jasper,5,9
0106000020E6100000010000000103000000010000001E000000D3D7F335CBA054C0419DF2E846B43F40F8C43A55BEA054C0467BBC900EBB3F4030D80DDB16A354C0CAD765F84FBB3F404371C79BFCA254C0A88B14CAC2BF3F409A6038D730A154C0B66801DA56BF3F4016342DB132A154C01AE0826C59D63F4074999A046F9B54C0887D022846D63F401878EE3D5C9B54C08077F2E9B1F53F408099EFE0279D54C0EB4B361E6CF53F407F2F8507CD9E54C01EBB0B9414F83F407A17EFC7ED9F54C0527C7C4276F63F40E4141DC9E59E54C026124C35B3F23F40A3409FC8939F54C02EC72B103DF13F401E8B6D52D1A254C0C77E164B91F43F400A2B155454A454C0A54E401361F33F409B745B2217A954C0D78349F1F1E93F40AAF23D2311AA54C0610FED6305EB3F40DEC9A7C7B6AB54C0A64DD53DB2E93F400744882B67AC54C0D1C8E7154FE53F4041D5E8D500B054C0F3C5DE8B2FDE3F405308E41247B054C0124E0B5EF4D93F40F2B22616F8B154C065BFEE74E7D93F40948444DAC6B254C0136058FE7CD73F406D7022FAB5B254C0E1270EA0DFD33F40435376FA41B454C0B1F677B647CF3F40C2137AFD49B554C005FBAF73D3CE3F406ABE4A3E76B554C023861DC6A4AB3F40BB641C23D9A754C0D1798D5DA2AA3F40FE60E0B9F7A054C0F605F4C29DAB3F40D3D7F335CBA054C0419DF2E846B43F40,80,Jeff Davis,9,16
0106000020E6100000010000000103000000010000001B00000036CB65A373A154C0573D601E3269404043C5387F139C54C0C5573B8A736040400088BB7A159A54C0E1E47E87A2624040570740DCD59A54C0F91400E3196640407BC1A739799A54C032E719FB926740405DA79196CA9754C0B859BC58186840409191B3B0A79454C0B6696CAF056B40404D0CC9C9C49154C074B2D47ABF754040EB6E9EEA909254C0E925C632FD8A4040D4F19881CA8E54C0357EE195249D4040DB6FED44499054C0D66F26A60BA1404044520B25939154C03B191C25AFA24040FF04172B6A9654C07218CC5F21A94040707D586FD49854C07A39ECBE63A84040C7444AB3799B54C08192020B60A4404031CEDF8442A554C09355116E329640408750A5660FA554C0BF44BC75FE8F4040FE43FAEDEBA954C0AF08FEB7928F4040CD203EB0E3A954C03A7AFCDEA68D4040C460FE0A99A854C0782AE09EE78B4040F44D9A0645A654C07FA4880CAB8440405070B1A206A454C0C10298327082404018E42EC214A354C0B5A50EF27A824040776682E15CA254C03EE94482A97840400A7E1B62BCA054C09CA4F9635A754040959BA8A5B9A154C0E561A1D6346D404036CB65A373A154C0573D601E32694040,81,Jefferson,7,13
0106000020E6100000010000000103000000010000000C000000C669882AFC7F54C077137CD3F44D40405E2BA1BB247654C09F3C2CD49A5240408EB1135E827754C01492CCEA1D564040151E34BBEE7054C0304B3B3597734040BF9EAF592E7254C0D7DB662AC4754040787B1002F27654C074452921587940409DF529C7647C54C0503A9160AA7540403CBD5296218554C06EDA8CD3107540407EA0DCB6EF8754C0D1CB28965B704040B56E83DA6F8954C03F58C6866E6840401FD61BB5C28554C0772CB64945554040C669882AFC7F54C077137CD3F44D4040,82,Jenkins,7,12
0106000020E610000001000000010300000001000000200000000D8E9257E7A954C04966F50EB741404064B0E2546BA954C06F47382D78414040C7F319506FA654C0EBF82F100442404098BED7101CA654C074B33F506E43404010CEA78E55A554C0821C9430D342404016A4198BA6A454C05051F52B9D434040A321E3512AA654C0C32E8A1EF84840404F0306499FA154C0BD892139994E40406E4562821AA054C0FC19DEACC15140408BFCFA21369F54C04DF38E5374504040BF4692205C9E54C03DB83B6BB7514040259529E620A054C0CC61F71DC357404087A8C29FE19C54C0DAFB54151A5C404043C5387F139C54C0C5573B8A7360404036CB65A373A154C0573D601E32694040F8A41309A6A354C0211ADD41EC6840405CCCCF0D4DA654C07E02284696664040CF13CFD902AB54C0AA60545227644040DD9733DB15AC54C082C8224DBC654040AA807B9E3FAD54C07C9BFEEC47644040AF43352559B154C095E82CB308634040EDF318E599B154C0E42CEC698765404099F221A81AB354C04CDF6B088E67404030293E3E21BD54C0278925E5EE5F404006EBFF1CE6BC54C017D4B7CCE95C40409B35785F95BD54C0603B18B14F5A4040AA66D65240B754C0BC5983F7555B40405E9F39EB53B254C0C748F608355740406B0BCF4BC5B254C056F487669E544040D658C2DA18AB54C00F9A5DF7564E4040A20BEA5BE6AA54C045A0FA07914240400D8E9257E7A954C04966F50EB7414040,83,Johnson,9,16
0106000020E61000000100000001030000000100000010000000630CACE3F8D954C0FD6A0E10CC714040A2F14410E7D654C0E9B5D95889754040635FB2F160DB54C0956247E3509740401823128596E254C08DE9094B3C964040292499D53BF354C065389ECF809040409BE8F35146EF54C013656F29E7874040A12DE7525CED54C06E4DBA2D917940404084B872F6EB54C01A5245F12A75404043AED4B320EA54C028452BF7027340405E4A5D328EE954C0B950F9D7F2704040305EF3AACEE554C0EE004F5AB87040400953944BE3E454C0FFCF61BEBC6E40405A457F68E6E354C01EDFDE35E86F40409A1F7F6951E154C0A6F0A0D9756B40403D64CA87A0E054C0D8497D59DA6B4040630CACE3F8D954C0FD6A0E10CC714040,84,Jones,6,11
0106000020E610000001000000010300000001000000130000005A0D897B2C1155C05393E00D697E4040459DB987840755C0D597A59D9A7D4040D8D825AAB70755C00377A04E797640408AC058DFC00355C066A19DD32C764040B0FECF61BE0355C005FC1A498278404068CA4E3FA80255C057056A31787840407E022846960255C03D98141F9F964040AE2EA704C40155C0F2272A1BD6984040CB2A6C06B80255C0BAC0E5B1669A40401EDFDE35E80755C0D74E9484449A4040ADA580B4FF0755C0CC7B9C69C2964040600322C4950D55C0A1698995D1964040615111A7930E55C0BB4560AC6F9840404F0306499F0F55C03DF19C2D2098404030F65E7CD10F55C0397B67B455854040D1949D7E501055C0EAE923F0878540406155BDFC4E1055C07B8505F703844040855D143DF01055C09881CAF8F78340405A0D897B2C1155C05393E00D697E4040,85,Lamar,4,8
0106000020E6100000010000000103000000010000000F000000C471E0D572C154C06DDDCD531DDA3E40111956F146BE54C0556B6116DADD3E4050DF32A7CBBD54C05682C5E1CC2F3F403D635FB2F1C254C0B5A338471D313F4010CB660E49C254C07F85CC9541253F401C78B5DC99CA54C00F74B4AA25253F40D522A298BCCA54C0E886A6ECF40F3F406155BDFC4ECC54C0799274CDE40F3F40B0AD9FFEB3CC54C03E7FDAA84E073F401A33897AC1CA54C004DCF3FC69073F4024D6E25300CB54C0AF78EA9106F33E407E39B35DA1C254C01ED7868A71F23E4075CAA31B61C254C0668522DDCFE93E40E161DA37F7C054C013807F4A95E43E40C471E0D572C154C06DDDCD531DDA3E40,86,Lanier,11,18
0106000020E6100000010000000103000000010000001E00000022AB5B3D27AE54C04FEB36A8FD264040E978CC4065AF54C0A5F9635A9B2A404092B1DAFCBFAD54C00EDC813AE52D4040749A05DA1DAC54C0ED08A7052F38404097E13FDD40AC54C0EC66463F1A3A40407B8505F703AA54C00D6FD6E07D3B4040E5797077D6A854C0334E4354E13D40400D8E9257E7A954C04966F50EB7414040A20BEA5BE6AA54C045A0FA0791424040D658C2DA18AB54C00F9A5DF7564E40406B0BCF4BC5B254C056F487669E5440405E9F39EB53B254C0C748F60835574040AA66D65240B754C0BC5983F7555B40409B35785F95BD54C0603B18B14F5A4040B323D5777ECE54C0DAC70A7E1B4A4040BBECD79DEEC854C0E2ADF36F97354040BB2A508BC1C354C0E8F527F1B92340404E098849B8C154C0DC10E335AF2040408177F2E9B1C254C0931804560E1F4040B134F0A31ABF54C09C887E6DFD124040A6B73F170DB954C02A37514B731740405874EB353DB954C08B19E1ED41184040605969520AB854C0F05014E8131940407937161406B854C08201840F2518404078EFA83121B754C06C7A50508A184040EDF318E599B154C05A63D009A12140400057B26323B154C0E3E313B2F3204040950ED6FF39B054C03DD34B8C652240401AA88C7F9FB054C0F7E978CC4023404022AB5B3D27AE54C04FEB36A8FD264040,87,Laurens,9,16
0106000020E6100000010000000103000000010000001A0000009FE40E9BC81255C043572250FD9F3F409F8F32E2020355C010C8258E3CA03F40B4E386DF4D0155C00186E5CFB7A93F4089B48D3F510155C04513286211B33F40F1D24D62100255C0ED7893DFA2B73F40F59F353FFE0055C05740A19E3EBA3F40A0FCDD3B6AFF54C0179F02603CC33F404F95EF1989FF54C087527B116DC73F40120F289B720055C0D95BCAF962CB3F401E335019FFFE54C09566F3380CCE3F40C347C49448FE54C07E6ABC7493D43F405BCF108E59FC54C060CD018239DA3F40344C6DA983FB54C07B28D192C7E73F4021205F42051555C0D731AEB838EA3F40421F2C63431555C0AFC6D97404E03F408657923CD71155C0043C69E1B2DA3F404CE3175E491055C0E041B3EBDED23F4049BC3C9D2B1055C0E3D9E55B1FCA3F4092E7FA3E1C1255C0CF11F92EA5CA3F40D600A5A1461255C008FCE1E7BFBF3F403BA759A0DD1255C0DBC1887D02C03F40A54DD53DB21255C012D731AEB8B03F40369204E10A1455C0826DC493DDB03F404D4C1762F51355C0D6A9F23D23AD3F401072DEFFC71255C0354580D3BBAC3F409FE40E9BC81255C043572250FD9F3F40,88,Lee,10,17
0106000020E61000000100000001030000000100000023000000DFDE35E84B5F54C0E3E13D0796B33F40666CE8667F5E54C0C49272F739B23F40F0FCA204FD5D54C0F82004E44BAC3F40CF6740BD195C54C0FE463B6EF8A53F4005508C2C995554C0F1785A7EE0A63F40E5620CACE35354C07A2E5393E0A93F4076A8A624EB5054C0BBF770C971A73F40605B3FFD674F54C0A48D23D6E2A33F40914259F8FA4B54C056BDFC4E93993F4006BB61DBA24854C002BB9A3C65A53F40B32616F88A5254C0448F183DB7CC3F40DCBB067DE95254C067800BB265D13F40029D499BAA5354C05F3B18B14FD03F4014967840D95454C0B800344A97D23F407FA5F3E1595554C0BC5301F73CD73F407F1475E61E5854C0160D198F52D93F40CB2C42B1155A54C0F73DEAAF57F03F4061C5A9D6C25D54C08195438B6CF33F40C7681D554D5E54C09DD5027B4CF83F40E882FA96396154C0E782FA9639F53F407FC16ED8B66354C01A34F44F70F53F4080D3BB783F6554C0483140A209F83F40DB9DB5DB2E6854C009C1AA7AF90540401E1B81785D6D54C0DC645419C60B40408BA548BE127154C0572426A8E1054040E9D2BF24957454C0ED80EB8A19014040A583F57F0E7354C0F63AA92F4BFB3F407B15191D907054C0893C49BA66FA3F40FDD2A23EC96F54C064E42CEC69F73F407009C03FA56F54C010CD3CB9A6F03F40B301D880087154C02CA0504F1FE53F40E903C93B876F54C0C959D8D30EDB3F40611C5C3AE66954C0FAAD9D2809CD3F407CB5A338476954C04654A86E2EC63F40DFDE35E84B5F54C0E3E13D0796B33F40,89,Liberty,12,20
0106000020E6100000010000000103000000010000001700000043C879FF1F9F54C044E048A0C1D240400BB8E7F9D39B54C0EE3CF19C2DD44040890AD5CDC59454C0B14D2A1A6BD94040B18BA2073E9254C0EFAB72A1F2D74040F6F065A2088F54C05376FA415DD8404072DEFFC7099154C0BB48A12C7CE14040179E978A8D9354C08386FE092EE440403BC43F6CE99354C0A8C821E2E6E6404008E6E8F17B9654C068925852EEEA40404EF04DD3679754C06477819202EB404054742497FF9854C0FE7C5BB054ED404008CDAE7B2B9B54C01B834E081DEE404060CD0182399D54C0ACAA97DF69F040409D137B681FA154C007B309302CF740403C122F4FE7A454C0E09F5225CAFA4040A587A1D5C9A754C00B7BDAE1AFFD404078B5DC9909A954C0C382FB010FFC4040FF243E7782A654C0209C4F1DABEE4040AA60545227A554C0A06B5F402FF040404B901150E1A454C0F5B704E09FEE4040366F9C14E6A554C095F25A09DDE940407AFEB4519DA454C05F7AFB73D1E2404043C879FF1F9F54C044E048A0C1D24040,90,Lincoln,7,13
0106000020E61000000100000001030000000100000025000000DDB3AED1726A54C06F2F698CD6893F40B7F1272A1B6454C043FE99417C943F40DFDE35E84B5F54C0E3E13D0796B33F407CB5A338476954C04654A86E2EC63F40611C5C3AE66954C0FAAD9D2809CD3F40E903C93B876F54C0C959D8D30EDB3F40B301D880087154C02CA0504F1FE53F407009C03FA56F54C010CD3CB9A6F03F40FDD2A23EC96F54C064E42CEC69F73F407B15191D907054C0893C49BA66FA3F40A583F57F0E7354C0F63AA92F4BFB3F40E9D2BF24957454C0ED80EB8A190140401711C5E40D7654C07742AF3F89FF3F4012329067977854C03EEB1A2D07F63F40A0FB7266BB7854C034F44F70B1EA3F40E8F9D346757954C081221631ECE43F40490F43AB937A54C01764CBF275E13F406493FC885F7C54C03143E38920D63F40276728EE787E54C0938B31B08ECF3F403DAF78EA917E54C094FB1D8A02C93F405E9F39EB537D54C0BE9F1A2FDDC83F40187AC4E8B97B54C047C7D5C8AEC03F4003FF5BC98E7A54C077DB85E63AC13F40D53F8864C87954C02E4E7CB5A3B83F405CCAF962EF7754C01EC539EAE8B43F40492BBEA1F07554C0863B17467AA93F4088D51F61187454C06C5F402FDCA53F407B30293E3E7354C0FD4E93196FA73F40B071FDBB3E7154C0CA9E0436E7A03F4005FD851E317154C098F738D3849D3F40B3B6291E177054C0D30CA9A2789D3F4079C4E8B9856F54C0BD6DA6423C9A3F40EEE2FDB8FD6C54C06000E14389963F40DC2BF3565D6C54C025085740A18E3F406B9BE271516B54C0A723809BC58B3F4086527B116D6A54C0037289230F8C3F40DDB3AED1726A54C06F2F698CD6893F40,91,Long,12,20
0106000020E610000001000000010300000001000000290000006F8099EFE0D354C0F78E1A1362A23E4076AA7CCF48D354C0E4D9E55B1FA23E404B2366F679C854C0BB77D498109F3E40C0E95DBC1FC854C0B9BC395CABB53E407FDE54A4C2C854C0DEFDF15EB5C23E40FA0E7EE200C854C00DE02D90A0CC3E40EB724A404CC654C0342F87DD77CC3E4014CC988235C654C0F758FAD005D53E4087C3D2C08FC554C0A017EE5C18D53E40545227A089C554C04CA4349BC7D93E40C471E0D572C154C06DDDCD531DDA3E40E161DA37F7C054C013807F4A95E43E4075CAA31B61C254C0668522DDCFE93E407E39B35DA1C254C01ED7868A71F23E4024D6E25300CB54C0AF78EA9106F33E401A33897AC1CA54C004DCF3FC69073F40B0AD9FFEB3CC54C03E7FDAA84E073F40D80B056C07D354C0DFA9807B9E073F403A765089EBDD54C05A84622B68063F40EBE1CB4411DD54C033B91803EBFC3E403B56293DD3DB54C02215C61682F83E408FA50F5D50DB54C00648348122F23E40069D103AE8DB54C09A1E1494A2E93E404B74965984DB54C01EFF058200E53E406BD784B4C6D954C09E280989B4E13E40AC1BEF8E8CD754C060E28FA2CEE03E40D4AE09698DD654C0F55D11FC6FD93E405C936E4BE4D654C03541D47D00D63E40FB07910C39D854C031C687D9CBD23E407289230F44DA54C058DB148F8BD23E4036035C902DDC54C0B41666A19DCF3E4058147651F4DC54C07286E28E37C53E4028B2D6506ADE54C0C3B12E6EA3C13E4077DA1A118CDE54C0FA761211FEBD3E40793BC269C1DC54C06E8B321B64B23E4050E27327D8DB54C0BC067DE9EDAF3E40DBC1887D02D954C043A9BD88B6AB3E407B8505F703D754C09B90D61874A63E40B62C5F97E1D654C01E662FDB4EA33E408EB27E3331D554C0008A912573A43E406F8099EFE0D354C0F78E1A1362A23E40,92,Lowndes,11,18
